source_doc_id,source_path,source_type,entity_type,entity_id,linked_table,linked_column,link_method,confidence,is_public_safe,notes
CHAT-LO-2024-05-09-a61162,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-09-a61162.md,doc_chat_line_oa,customer,CUST-L3-B2B-002000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-002000
CHAT-LO-2024-05-11-68839e,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-11-68839e.md,doc_chat_line_oa,customer,CUST-L3-B2B-005300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005300
CHAT-LO-2024-05-13-8a6ada,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-13-8a6ada.md,doc_chat_line_oa,customer,CUST-L3-B2B-021400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-021400
CHAT-LO-2024-05-14-9aaa15,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-14-9aaa15.md,doc_chat_line_oa,customer,CUST-L3-B2B-017400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-017400
CHAT-LO-2024-05-14-d84cd0,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-14-d84cd0.md,doc_chat_line_oa,customer,CUST-L3-B2B-024700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-024700
CHAT-LO-2024-05-14-dd2578,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-14-dd2578.md,doc_chat_line_oa,customer,CUST-L3-B2B-020400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-020400
CHAT-LO-2024-05-16-43699c,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-16-43699c.md,doc_chat_line_oa,customer,CUST-L3-B2B-010500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-010500
CHAT-LO-2024-05-16-d35139,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-16-d35139.md,doc_chat_line_oa,customer,CUST-L3-B2B-028100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-028100
CHAT-LO-2024-05-17-f83aaf,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-17-f83aaf.md,doc_chat_line_oa,customer,CUST-L3-B2B-016100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-016100
CHAT-LO-2024-05-18-4dec56,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-18-4dec56.md,doc_chat_line_oa,customer,CUST-L3-B2B-013900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-013900
CHAT-LO-2024-05-19-8ddc35,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-19-8ddc35.md,doc_chat_line_oa,customer,CUST-L3-B2B-018200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-018200
CHAT-LO-2024-05-21-cf83dc,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-21-cf83dc.md,doc_chat_line_oa,customer,CUST-L3-B2B-001400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-001400
CHAT-LO-2024-05-22-1773c8,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-22-1773c8.md,doc_chat_line_oa,customer,CUST-L3-B2B-029400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-029400
CHAT-LO-2024-05-24-47664a,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-24-47664a.md,doc_chat_line_oa,customer,CUST-L3-B2B-007100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-007100
CHAT-LO-2024-05-26-324db1,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-26-324db1.md,doc_chat_line_oa,customer,CUST-L3-B2B-019000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-019000
CHAT-LO-2024-05-27-6ba57f,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-27-6ba57f.md,doc_chat_line_oa,customer,CUST-L3-B2B-005900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005900
CHAT-LO-2024-05-29-f24696,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-05-29-f24696.md,doc_chat_line_oa,customer,CUST-L3-B2B-009800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-009800
CHAT-LO-2024-06-01-7b10c7,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-01-7b10c7.md,doc_chat_line_oa,customer,CUST-L3-B2B-011100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-011100
CHAT-LO-2024-06-02-24047f,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-02-24047f.md,doc_chat_line_oa,customer,CUST-L3-B2B-001100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-001100
CHAT-LO-2024-06-02-4f9f44,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-02-4f9f44.md,doc_chat_line_oa,customer,CUST-L3-B2B-015700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-015700
CHAT-LO-2024-06-04-3e0551,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-04-3e0551.md,doc_chat_line_oa,customer,CUST-L3-B2B-012700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-012700
CHAT-LO-2024-06-06-9867f5,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-06-9867f5.md,doc_chat_line_oa,customer,CUST-L3-B2B-006500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-006500
CHAT-LO-2024-06-07-42279d,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-07-42279d.md,doc_chat_line_oa,customer,CUST-L3-B2B-005300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005300
CHAT-LO-2024-06-08-92e333,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-08-92e333.md,doc_chat_line_oa,customer,CUST-L3-B2B-010700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-010700
CHAT-LO-2024-06-09-dfc607,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-09-dfc607.md,doc_chat_line_oa,customer,CUST-L3-B2B-020600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-020600
CHAT-LO-2024-06-10-290f50,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-10-290f50.md,doc_chat_line_oa,customer,CUST-L3-B2B-020700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-020700
CHAT-LO-2024-06-13-4fba41,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-13-4fba41.md,doc_chat_line_oa,customer,CUST-L3-B2B-006000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-006000
CHAT-LO-2024-06-13-a7b454,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-13-a7b454.md,doc_chat_line_oa,customer,CUST-L3-B2B-005400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005400
CHAT-LO-2024-06-13-b56699,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-13-b56699.md,doc_chat_line_oa,customer,CUST-L3-B2B-011800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-011800
CHAT-LO-2024-06-15-85bcd6,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-15-85bcd6.md,doc_chat_line_oa,customer,CUST-L3-B2B-017100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-017100
CHAT-LO-2024-06-16-7656c8,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-16-7656c8.md,doc_chat_line_oa,customer,CUST-L3-B2B-027800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-027800
CHAT-LO-2024-06-18-12806f,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-18-12806f.md,doc_chat_line_oa,customer,CUST-L3-B2B-015200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-015200
CHAT-LO-2024-06-19-15468e,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-19-15468e.md,doc_chat_line_oa,customer,CUST-L3-B2B-004200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-004200
CHAT-LO-2024-06-20-041f67,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-20-041f67.md,doc_chat_line_oa,customer,CUST-L3-B2B-009300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-009300
CHAT-LO-2024-06-21-d618e0,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-21-d618e0.md,doc_chat_line_oa,customer,CUST-L3-B2B-029600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-029600
CHAT-LO-2024-06-26-26ac61,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-26-26ac61.md,doc_chat_line_oa,customer,CUST-L3-B2B-028300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-028300
CHAT-LO-2024-06-26-558158,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-26-558158.md,doc_chat_line_oa,customer,CUST-L3-B2B-023500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-023500
CHAT-LO-2024-06-26-ce24af,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-26-ce24af.md,doc_chat_line_oa,customer,CUST-L3-B2B-003200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-003200
CHAT-LO-2024-06-27-bbe571,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-27-bbe571.md,doc_chat_line_oa,customer,CUST-L3-B2B-021900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-021900
CHAT-LO-2024-06-28-56bdce,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-28-56bdce.md,doc_chat_line_oa,customer,CUST-L3-B2B-014200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-014200
CHAT-LO-2024-06-30-f3aa32,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-06-30-f3aa32.md,doc_chat_line_oa,customer,CUST-L3-B2B-024200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-024200
CHAT-LO-2024-07-02-254724,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-02-254724.md,doc_chat_line_oa,customer,CUST-L3-B2B-021700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-021700
CHAT-LO-2024-07-03-78b287,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-03-78b287.md,doc_chat_line_oa,customer,CUST-L3-B2B-008600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-008600
CHAT-LO-2024-07-05-421ebb,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-05-421ebb.md,doc_chat_line_oa,customer,CUST-L3-B2B-009100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-009100
CHAT-LO-2024-07-07-98d424,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-07-98d424.md,doc_chat_line_oa,customer,CUST-L3-B2B-013500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-013500
CHAT-LO-2024-07-07-da4811,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-07-da4811.md,doc_chat_line_oa,customer,CUST-L3-B2B-027300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-027300
CHAT-LO-2024-07-08-03c4ff,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-08-03c4ff.md,doc_chat_line_oa,customer,CUST-L3-B2B-006700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-006700
CHAT-LO-2024-07-08-73d496,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-08-73d496.md,doc_chat_line_oa,customer,CUST-L3-B2B-009800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-009800
CHAT-LO-2024-07-09-df33fd,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-09-df33fd.md,doc_chat_line_oa,customer,CUST-L3-B2B-024200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-024200
CHAT-LO-2024-07-12-3e9f5b,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-12-3e9f5b.md,doc_chat_line_oa,customer,CUST-L3-B2B-005600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005600
CHAT-LO-2024-07-12-d21c8e,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-12-d21c8e.md,doc_chat_line_oa,customer,CUST-L3-B2B-004500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-004500
CHAT-LO-2024-07-13-24c6c4,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-13-24c6c4.md,doc_chat_line_oa,customer,CUST-L3-B2B-014800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-014800
CHAT-LO-2024-07-13-a441d1,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-13-a441d1.md,doc_chat_line_oa,customer,CUST-L3-B2B-023600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-023600
CHAT-LO-2024-07-16-8ffd6d,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-16-8ffd6d.md,doc_chat_line_oa,customer,CUST-L3-B2B-004000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-004000
CHAT-LO-2024-07-16-d953d4,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-16-d953d4.md,doc_chat_line_oa,customer,CUST-L3-B2B-003000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-003000
CHAT-LO-2024-07-19-cdea32,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-19-cdea32.md,doc_chat_line_oa,customer,CUST-L3-B2B-015800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-015800
CHAT-LO-2024-07-20-e8fe2d,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-20-e8fe2d.md,doc_chat_line_oa,customer,CUST-L3-B2B-016500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-016500
CHAT-LO-2024-07-23-5089b3,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-23-5089b3.md,doc_chat_line_oa,customer,CUST-L3-B2B-014400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-014400
CHAT-LO-2024-07-23-be6e65,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-23-be6e65.md,doc_chat_line_oa,customer,CUST-L3-B2B-028100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-028100
CHAT-LO-2024-07-25-a7095f,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-25-a7095f.md,doc_chat_line_oa,customer,CUST-L3-B2B-016500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-016500
CHAT-LO-2024-07-26-822da4,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-26-822da4.md,doc_chat_line_oa,customer,CUST-L3-B2B-027300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-027300
CHAT-LO-2024-07-27-0f58c6,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-27-0f58c6.md,doc_chat_line_oa,customer,CUST-L3-B2B-024600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-024600
CHAT-LO-2024-07-27-629c5f,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-27-629c5f.md,doc_chat_line_oa,customer,CUST-L3-B2B-011400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-011400
CHAT-LO-2024-07-27-de9c45,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-27-de9c45.md,doc_chat_line_oa,customer,CUST-L3-B2B-025700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-025700
CHAT-LO-2024-07-28-7fe8c9,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-28-7fe8c9.md,doc_chat_line_oa,customer,CUST-L3-B2B-020300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-020300
CHAT-LO-2024-07-30-a99b5c,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-30-a99b5c.md,doc_chat_line_oa,customer,CUST-L3-B2B-014000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-014000
CHAT-LO-2024-07-30-be60b0,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-30-be60b0.md,doc_chat_line_oa,customer,CUST-L3-B2B-017400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-017400
CHAT-LO-2024-07-31-3a8e83,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-07-31-3a8e83.md,doc_chat_line_oa,customer,CUST-L3-B2B-014900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-014900
CHAT-LO-2024-08-03-23be0d,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-03-23be0d.md,doc_chat_line_oa,customer,CUST-L3-B2B-017300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-017300
CHAT-LO-2024-08-04-e481e5,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-04-e481e5.md,doc_chat_line_oa,customer,CUST-L3-B2B-023200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-023200
CHAT-LO-2024-08-05-770fc8,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-05-770fc8.md,doc_chat_line_oa,customer,CUST-L3-B2B-013700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-013700
CHAT-LO-2024-08-06-82ec24,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-06-82ec24.md,doc_chat_line_oa,customer,CUST-L3-B2B-003500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-003500
CHAT-LO-2024-08-06-a1f05c,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-06-a1f05c.md,doc_chat_line_oa,customer,CUST-L3-B2B-005800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005800
CHAT-LO-2024-08-06-f7f57d,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-06-f7f57d.md,doc_chat_line_oa,customer,CUST-L3-B2B-028900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-028900
CHAT-LO-2024-08-09-57b0d3,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-09-57b0d3.md,doc_chat_line_oa,customer,CUST-L3-B2B-024900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-024900
CHAT-LO-2024-08-12-853f22,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-12-853f22.md,doc_chat_line_oa,customer,CUST-L3-B2B-003700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-003700
CHAT-LO-2024-08-13-701cd8,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-13-701cd8.md,doc_chat_line_oa,customer,CUST-L3-B2B-026300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-026300
CHAT-LO-2024-08-14-903c4c,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-14-903c4c.md,doc_chat_line_oa,customer,CUST-L3-B2B-021500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-021500
CHAT-LO-2024-08-21-14a78f,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-21-14a78f.md,doc_chat_line_oa,customer,CUST-L3-B2B-001100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-001100
CHAT-LO-2024-08-21-a32825,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-21-a32825.md,doc_chat_line_oa,customer,CUST-L3-B2B-002000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-002000
CHAT-LO-2024-08-23-0e5ae8,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-23-0e5ae8.md,doc_chat_line_oa,customer,CUST-L3-B2B-023900,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-023900
CHAT-LO-2024-08-25-41206b,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-25-41206b.md,doc_chat_line_oa,customer,CUST-L3-B2B-006300,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-006300
CHAT-LO-2024-08-25-5b8c0c,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-25-5b8c0c.md,doc_chat_line_oa,customer,CUST-L3-B2B-002500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-002500
CHAT-LO-2024-08-28-21c060,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-28-21c060.md,doc_chat_line_oa,customer,CUST-L3-B2B-017800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-017800
CHAT-LO-2024-08-30-84002c,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-08-30-84002c.md,doc_chat_line_oa,customer,CUST-L3-B2B-026100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-026100
CHAT-LO-2024-09-01-0281e6,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-09-01-0281e6.md,doc_chat_line_oa,customer,CUST-L3-B2B-019700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-019700
CHAT-LO-2024-09-02-675737,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-09-02-675737.md,doc_chat_line_oa,customer,CUST-L3-B2B-006000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-006000
CHAT-LO-2024-09-06-914fc9,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-09-06-914fc9.md,doc_chat_line_oa,customer,CUST-L3-B2B-010100,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-010100
CHAT-LO-2024-09-07-6a167b,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-09-07-6a167b.md,doc_chat_line_oa,customer,CUST-L3-B2B-017500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-017500
CHAT-LO-2024-09-08-8d2767,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-09-08-8d2767.md,doc_chat_line_oa,customer,CUST-L3-B2B-025500,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-025500
CHAT-LO-2024-09-10-9164b9,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_oa/CHAT-LO-2024-09-10-9164b9.md,doc_chat_line_oa,customer,CUST-L3-B2B-028700,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-028700
