sales_deposit_batch_id,business_event_date,branch_code,payment_method,txn_count,net_total_thb,settlement_bank_txn_id,bank_amount_thb,reconciliation_status
BKK-CTW|2024-02-24|debit_card,2024-02-24,BKK-CTW,debit_card,3,37200.00,BT-202402-269169822293,37200.00,matched
BKK-CTW|2024-02-25|cash,2024-02-25,BKK-CTW,cash,9,499300.00,BT-202402-532655575450,499300.00,matched
BKK-CTW|2024-02-25|credit_card,2024-02-25,BKK-CTW,credit_card,1,62800.00,BT-202402-1063715841859,62800.00,matched
BKK-CTW|2024-02-25|debit_card,2024-02-25,BKK-CTW,debit_card,1,29900.00,BT-202402-929514752990,29900.00,matched
BKK-CTW|2024-02-25|mobile_wallet,2024-02-25,BKK-CTW,mobile_wallet,5,220000.00,BT-202402-381122386639,220000.00,matched
BKK-CTW|2024-02-26|cash,2024-02-26,BKK-CTW,cash,5,180900.00,BT-202402-618316464847,180900.00,matched
BKK-CTW|2024-02-26|credit_card,2024-02-26,BKK-CTW,credit_card,3,90700.00,BT-202402-173042080239,90700.00,matched
BKK-CTW|2024-02-26|debit_card,2024-02-26,BKK-CTW,debit_card,3,147500.00,BT-202402-318001128701,147500.00,matched
BKK-CTW|2024-02-26|mobile_wallet,2024-02-26,BKK-CTW,mobile_wallet,7,305100.00,BT-202402-61062122146,305100.00,matched
BKK-CTW|2024-02-27|cash,2024-02-27,BKK-CTW,cash,7,337200.00,BT-202402-904505899442,337200.00,matched
BKK-CTW|2024-02-27|credit_card,2024-02-27,BKK-CTW,credit_card,6,173300.00,BT-202402-586554304130,173300.00,matched
BKK-CTW|2024-02-27|debit_card,2024-02-27,BKK-CTW,debit_card,3,56200.00,BT-202402-295907029262,56200.00,matched
BKK-CTW|2024-02-27|mobile_wallet,2024-02-27,BKK-CTW,mobile_wallet,2,23800.00,BT-202402-722664366140,23800.00,matched
BKK-CTW|2024-02-28|cash,2024-02-28,BKK-CTW,cash,5,179300.00,BT-202402-194582604385,179300.00,matched
BKK-CTW|2024-02-28|credit_card,2024-02-28,BKK-CTW,credit_card,2,135500.00,BT-202402-616393380866,135500.00,matched
BKK-CTW|2024-02-28|debit_card,2024-02-28,BKK-CTW,debit_card,4,132000.00,BT-202402-998208087751,132000.00,matched
BKK-CTW|2024-02-28|mobile_wallet,2024-02-28,BKK-CTW,mobile_wallet,4,55700.00,BT-202402-482401929580,55700.00,matched
BKK-CTW|2024-02-29|cash,2024-02-29,BKK-CTW,cash,2,59800.00,BT-202402-1065862706313,59800.00,matched
BKK-CTW|2024-02-29|credit_card,2024-02-29,BKK-CTW,credit_card,2,119900.00,BT-202402-101963272773,119900.00,matched
BKK-CTW|2024-02-29|debit_card,2024-02-29,BKK-CTW,debit_card,5,97000.00,BT-202402-176972555712,97000.00,matched
BKK-CTW|2024-02-29|mobile_wallet,2024-02-29,BKK-CTW,mobile_wallet,4,238700.00,BT-202402-621063899535,238700.00,matched
BKK-CTW|2024-03-01|cash,2024-03-01,BKK-CTW,cash,6,192200.00,BT-202403-1008975215938,192200.00,matched
BKK-CTW|2024-03-01|credit_card,2024-03-01,BKK-CTW,credit_card,5,286200.00,BT-202403-611384478282,286200.00,matched
BKK-CTW|2024-03-01|debit_card,2024-03-01,BKK-CTW,debit_card,3,45200.00,BT-202403-775078397116,45200.00,matched
BKK-CTW|2024-03-01|mobile_wallet,2024-03-01,BKK-CTW,mobile_wallet,1,31800.00,BT-202403-970539593933,31800.00,matched
BKK-CTW|2024-03-02|cash,2024-03-02,BKK-CTW,cash,6,266200.00,BT-202403-523579164974,266200.00,matched
BKK-CTW|2024-03-02|credit_card,2024-03-02,BKK-CTW,credit_card,2,60800.00,BT-202403-716970555533,60800.00,matched
BKK-CTW|2024-03-02|debit_card,2024-03-02,BKK-CTW,debit_card,1,24900.00,BT-202403-874863386176,24900.00,matched
BKK-CTW|2024-03-02|mobile_wallet,2024-03-02,BKK-CTW,mobile_wallet,5,222200.00,BT-202403-1048650414311,222200.00,matched
BKK-CTW|2024-03-03|cash,2024-03-03,BKK-CTW,cash,3,67100.00,BT-202403-802448824357,67100.00,matched
BKK-CTW|2024-03-03|credit_card,2024-03-03,BKK-CTW,credit_card,8,464100.00,BT-202403-235557916498,464100.00,matched
BKK-CTW|2024-03-03|debit_card,2024-03-03,BKK-CTW,debit_card,1,99700.00,BT-202403-453932281446,99700.00,matched
BKK-CTW|2024-03-03|mobile_wallet,2024-03-03,BKK-CTW,mobile_wallet,5,234100.00,BT-202403-252181253958,234100.00,matched
BKK-CTW|2024-03-04|cash,2024-03-04,BKK-CTW,cash,8,214000.00,BT-202403-647629503743,214000.00,matched
BKK-CTW|2024-03-04|credit_card,2024-03-04,BKK-CTW,credit_card,3,95100.00,BT-202403-1022749909623,95100.00,matched
BKK-CTW|2024-03-04|debit_card,2024-03-04,BKK-CTW,debit_card,1,31800.00,BT-202403-888137800828,31800.00,matched
BKK-CTW|2024-03-04|mobile_wallet,2024-03-04,BKK-CTW,mobile_wallet,4,108000.00,BT-202403-395256771914,108000.00,matched
BKK-CTW|2024-03-05|cash,2024-03-05,BKK-CTW,cash,2,21400.00,BT-202403-922543864141,21400.00,matched
BKK-CTW|2024-03-05|credit_card,2024-03-05,BKK-CTW,credit_card,4,286100.00,BT-202403-303450416526,286100.00,matched
BKK-CTW|2024-03-05|debit_card,2024-03-05,BKK-CTW,debit_card,1,29900.00,BT-202403-860062039202,29900.00,matched
BKK-CTW|2024-03-05|mobile_wallet,2024-03-05,BKK-CTW,mobile_wallet,3,64100.00,BT-202403-598935867399,64100.00,matched
BKK-CTW|2024-03-06|cash,2024-03-06,BKK-CTW,cash,2,13400.00,BT-202403-1019682989152,13400.00,matched
BKK-CTW|2024-03-06|credit_card,2024-03-06,BKK-CTW,credit_card,14,538100.00,BT-202403-821209113344,538100.00,matched
BKK-CTW|2024-03-06|debit_card,2024-03-06,BKK-CTW,debit_card,2,19800.00,BT-202403-1072077072180,19800.00,matched
BKK-CTW|2024-03-06|mobile_wallet,2024-03-06,BKK-CTW,mobile_wallet,6,194900.00,BT-202403-118367484606,194900.00,matched
BKK-CTW|2024-03-07|cash,2024-03-07,BKK-CTW,cash,6,165800.00,BT-202403-737888452293,165800.00,matched
BKK-CTW|2024-03-07|credit_card,2024-03-07,BKK-CTW,credit_card,7,242200.00,BT-202403-1017000136461,242200.00,matched
BKK-CTW|2024-03-07|debit_card,2024-03-07,BKK-CTW,debit_card,2,161100.00,BT-202403-296662304204,161100.00,matched
BKK-CTW|2024-03-07|mobile_wallet,2024-03-07,BKK-CTW,mobile_wallet,3,118200.00,BT-202403-32937713801,118200.00,matched
BKK-CTW|2024-03-08|cash,2024-03-08,BKK-CTW,cash,13,494600.00,BT-202403-921976859299,494600.00,matched
BKK-CTW|2024-03-08|credit_card,2024-03-08,BKK-CTW,credit_card,6,398900.00,BT-202403-711020845270,398900.00,matched
BKK-CTW|2024-03-08|debit_card,2024-03-08,BKK-CTW,debit_card,3,85700.00,BT-202403-857861906304,85700.00,matched
BKK-CTW|2024-03-08|mobile_wallet,2024-03-08,BKK-CTW,mobile_wallet,6,241400.00,BT-202403-1021337196598,241400.00,matched
BKK-CTW|2024-03-09|cash,2024-03-09,BKK-CTW,cash,7,217100.00,BT-202403-1062280077534,217100.00,matched
BKK-CTW|2024-03-09|credit_card,2024-03-09,BKK-CTW,credit_card,3,144200.00,BT-202403-390674719437,144200.00,matched
BKK-CTW|2024-03-09|debit_card,2024-03-09,BKK-CTW,debit_card,1,31800.00,BT-202403-844686775988,31800.00,matched
BKK-CTW|2024-03-09|mobile_wallet,2024-03-09,BKK-CTW,mobile_wallet,4,75000.00,BT-202403-1058164762300,75000.00,matched
BKK-CTW|2024-03-10|cash,2024-03-10,BKK-CTW,cash,3,76100.00,BT-202403-4002605198,76100.00,matched
BKK-CTW|2024-03-10|credit_card,2024-03-10,BKK-CTW,credit_card,4,243800.00,BT-202403-465550018530,243800.00,matched
BKK-CTW|2024-03-10|debit_card,2024-03-10,BKK-CTW,debit_card,3,164200.00,BT-202403-1020089964215,164200.00,matched
BKK-CTW|2024-03-10|mobile_wallet,2024-03-10,BKK-CTW,mobile_wallet,4,109900.00,BT-202403-645863948668,109900.00,matched
BKK-CTW|2024-03-11|cash,2024-03-11,BKK-CTW,cash,3,26300.00,BT-202403-286242398668,26300.00,matched
BKK-CTW|2024-03-11|credit_card,2024-03-11,BKK-CTW,credit_card,4,205500.00,BT-202403-912148473520,205500.00,matched
BKK-CTW|2024-03-11|debit_card,2024-03-11,BKK-CTW,debit_card,7,272300.00,BT-202403-708007533379,272300.00,matched
BKK-CTW|2024-03-12|cash,2024-03-12,BKK-CTW,cash,1,18900.00,BT-202403-410715649202,18900.00,matched
BKK-CTW|2024-03-12|credit_card,2024-03-12,BKK-CTW,credit_card,7,309200.00,BT-202403-140271493674,309200.00,matched
BKK-CTW|2024-03-12|debit_card,2024-03-12,BKK-CTW,debit_card,2,74800.00,BT-202403-322172498922,74800.00,matched
BKK-CTW|2024-03-12|mobile_wallet,2024-03-12,BKK-CTW,mobile_wallet,2,145700.00,BT-202403-940873441751,145700.00,matched
BKK-CTW|2024-03-13|cash,2024-03-13,BKK-CTW,cash,7,148100.00,BT-202403-165871962530,148100.00,matched
BKK-CTW|2024-03-13|credit_card,2024-03-13,BKK-CTW,credit_card,9,232300.00,BT-202403-612666377687,232300.00,matched
BKK-CTW|2024-03-13|debit_card,2024-03-13,BKK-CTW,debit_card,2,118900.00,BT-202403-360404936980,118900.00,matched
BKK-CTW|2024-03-13|mobile_wallet,2024-03-13,BKK-CTW,mobile_wallet,3,94000.00,BT-202403-129841215226,94000.00,matched
BKK-CTW|2024-03-14|cash,2024-03-14,BKK-CTW,cash,7,423900.00,BT-202403-576819881921,423900.00,matched
BKK-CTW|2024-03-14|credit_card,2024-03-14,BKK-CTW,credit_card,2,40300.00,BT-202403-871811746316,40300.00,matched
BKK-CTW|2024-03-14|debit_card,2024-03-14,BKK-CTW,debit_card,1,18900.00,BT-202403-1051758708689,18900.00,matched
BKK-CTW|2024-03-14|mobile_wallet,2024-03-14,BKK-CTW,mobile_wallet,2,23800.00,BT-202403-706092061115,23800.00,matched
BKK-CTW|2024-03-15|cash,2024-03-15,BKK-CTW,cash,6,191300.00,BT-202403-903696396062,191300.00,matched
BKK-CTW|2024-03-15|credit_card,2024-03-15,BKK-CTW,credit_card,3,187600.00,BT-202403-575691547555,187600.00,matched
BKK-CTW|2024-03-15|debit_card,2024-03-15,BKK-CTW,debit_card,4,83100.00,BT-202403-380903826796,83100.00,matched
BKK-CTW|2024-03-16|cash,2024-03-16,BKK-CTW,cash,5,212200.00,BT-202403-817433728726,212200.00,matched
BKK-CTW|2024-03-16|credit_card,2024-03-16,BKK-CTW,credit_card,10,365400.00,BT-202403-459664117558,365400.00,matched
BKK-CTW|2024-03-16|debit_card,2024-03-16,BKK-CTW,debit_card,5,66000.00,BT-202403-844898150229,66000.00,matched
BKK-CTW|2024-03-16|mobile_wallet,2024-03-16,BKK-CTW,mobile_wallet,6,332700.00,BT-202403-49242547356,332700.00,matched
BKK-CTW|2024-03-17|cash,2024-03-17,BKK-CTW,cash,6,226000.00,BT-202403-874628323784,226000.00,matched
BKK-CTW|2024-03-17|credit_card,2024-03-17,BKK-CTW,credit_card,5,197300.00,BT-202403-994472320762,197300.00,matched
BKK-CTW|2024-03-17|debit_card,2024-03-17,BKK-CTW,debit_card,4,62500.00,BT-202403-18669191300,62500.00,matched
BKK-CTW|2024-03-17|mobile_wallet,2024-03-17,BKK-CTW,mobile_wallet,1,9800.00,BT-202403-159285117545,9800.00,matched
BKK-CTW|2024-03-18|cash,2024-03-18,BKK-CTW,cash,5,179500.00,BT-202403-638855939378,179500.00,matched
BKK-CTW|2024-03-18|credit_card,2024-03-18,BKK-CTW,credit_card,3,110700.00,BT-202403-670865887166,110700.00,matched
BKK-CTW|2024-03-18|debit_card,2024-03-18,BKK-CTW,debit_card,4,105100.00,BT-202403-696075138271,105100.00,matched
BKK-CTW|2024-03-18|mobile_wallet,2024-03-18,BKK-CTW,mobile_wallet,2,20300.00,BT-202403-528671767791,20300.00,matched
BKK-CTW|2024-03-19|cash,2024-03-19,BKK-CTW,cash,6,257700.00,BT-202403-31819525242,257700.00,matched
BKK-CTW|2024-03-19|credit_card,2024-03-19,BKK-CTW,credit_card,7,254500.00,BT-202403-71166906257,254500.00,matched
BKK-CTW|2024-03-19|debit_card,2024-03-19,BKK-CTW,debit_card,2,12800.00,BT-202403-164781871440,12800.00,matched
BKK-CTW|2024-03-19|mobile_wallet,2024-03-19,BKK-CTW,mobile_wallet,1,72600.00,BT-202403-629325639171,72600.00,matched
BKK-CTW|2024-03-20|cash,2024-03-20,BKK-CTW,cash,8,226300.00,BT-202403-556972235951,226300.00,matched
BKK-CTW|2024-03-20|credit_card,2024-03-20,BKK-CTW,credit_card,4,107400.00,BT-202403-1088090878037,107400.00,matched
BKK-CTW|2024-03-20|debit_card,2024-03-20,BKK-CTW,debit_card,2,83300.00,BT-202403-217555457348,83300.00,matched
BKK-CTW|2024-03-20|mobile_wallet,2024-03-20,BKK-CTW,mobile_wallet,7,214000.00,BT-202403-1008223887733,214000.00,matched
BKK-CTW|2024-03-21|cash,2024-03-21,BKK-CTW,cash,4,41600.00,BT-202403-321033670208,41600.00,matched
BKK-CTW|2024-03-21|credit_card,2024-03-21,BKK-CTW,credit_card,6,204100.00,BT-202403-35715498641,204100.00,matched
BKK-CTW|2024-03-21|debit_card,2024-03-21,BKK-CTW,debit_card,4,180500.00,BT-202403-610595494553,180500.00,matched
BKK-CTW|2024-03-21|mobile_wallet,2024-03-21,BKK-CTW,mobile_wallet,4,112900.00,BT-202403-275830463047,112900.00,matched
BKK-CTW|2024-03-22|cash,2024-03-22,BKK-CTW,cash,7,170200.00,BT-202403-99015456858,170200.00,matched
BKK-CTW|2024-03-22|credit_card,2024-03-22,BKK-CTW,credit_card,5,61000.00,BT-202403-693238642273,61000.00,matched
BKK-CTW|2024-03-22|debit_card,2024-03-22,BKK-CTW,debit_card,5,293500.00,BT-202403-773459072743,293500.00,matched
BKK-CTW|2024-03-22|mobile_wallet,2024-03-22,BKK-CTW,mobile_wallet,6,127700.00,BT-202403-718548473317,127700.00,matched
BKK-CTW|2024-03-23|cash,2024-03-23,BKK-CTW,cash,4,88200.00,BT-202403-208440490997,88200.00,matched
BKK-CTW|2024-03-23|credit_card,2024-03-23,BKK-CTW,credit_card,3,258900.00,BT-202403-80002037149,258900.00,matched
BKK-CTW|2024-03-23|mobile_wallet,2024-03-23,BKK-CTW,mobile_wallet,4,124500.00,BT-202403-198547072556,124500.00,matched
BKK-CTW|2024-03-24|cash,2024-03-24,BKK-CTW,cash,4,58500.00,BT-202403-252012613295,58500.00,matched
BKK-CTW|2024-03-24|credit_card,2024-03-24,BKK-CTW,credit_card,2,166400.00,BT-202403-837275580576,166400.00,matched
BKK-CTW|2024-03-24|debit_card,2024-03-24,BKK-CTW,debit_card,2,117900.00,BT-202403-353326784383,117900.00,matched
BKK-CTW|2024-03-24|mobile_wallet,2024-03-24,BKK-CTW,mobile_wallet,5,203400.00,BT-202403-258784469933,203400.00,matched
BKK-CTW|2024-03-25|cash,2024-03-25,BKK-CTW,cash,4,190400.00,BT-202403-143127869112,190400.00,matched
BKK-CTW|2024-03-25|credit_card,2024-03-25,BKK-CTW,credit_card,6,179800.00,BT-202403-1081780841436,179800.00,matched
BKK-CTW|2024-03-25|mobile_wallet,2024-03-25,BKK-CTW,mobile_wallet,2,64400.00,BT-202403-299744296572,64400.00,matched
BKK-CTW|2024-03-26|cash,2024-03-26,BKK-CTW,cash,5,342300.00,BT-202403-316779130344,342300.00,matched
BKK-CTW|2024-03-26|credit_card,2024-03-26,BKK-CTW,credit_card,3,132700.00,BT-202403-298443941257,132700.00,matched
BKK-CTW|2024-03-26|debit_card,2024-03-26,BKK-CTW,debit_card,6,124900.00,BT-202403-392775014590,124900.00,matched
BKK-CTW|2024-03-26|mobile_wallet,2024-03-26,BKK-CTW,mobile_wallet,1,29900.00,BT-202403-556112853850,29900.00,matched
BKK-CTW|2024-03-27|cash,2024-03-27,BKK-CTW,cash,6,86900.00,BT-202403-175967179359,86900.00,matched
BKK-CTW|2024-03-27|credit_card,2024-03-27,BKK-CTW,credit_card,6,177900.00,BT-202403-104125423393,177900.00,matched
BKK-CTW|2024-03-27|debit_card,2024-03-27,BKK-CTW,debit_card,2,104700.00,BT-202403-742483808888,104700.00,matched
BKK-CTW|2024-03-27|mobile_wallet,2024-03-27,BKK-CTW,mobile_wallet,4,90200.00,BT-202403-135791065539,90200.00,matched
BKK-CTW|2024-03-28|cash,2024-03-28,BKK-CTW,cash,5,397100.00,BT-202403-20633114818,397100.00,matched
BKK-CTW|2024-03-28|credit_card,2024-03-28,BKK-CTW,credit_card,7,174300.00,BT-202403-777294255785,174300.00,matched
BKK-CTW|2024-03-28|debit_card,2024-03-28,BKK-CTW,debit_card,2,30700.00,BT-202403-897770186328,30700.00,matched
BKK-CTW|2024-03-28|mobile_wallet,2024-03-28,BKK-CTW,mobile_wallet,4,110600.00,BT-202403-737408908117,110600.00,matched
BKK-CTW|2024-03-29|cash,2024-03-29,BKK-CTW,cash,6,202800.00,BT-202403-1036059433474,202800.00,matched
BKK-CTW|2024-03-29|credit_card,2024-03-29,BKK-CTW,credit_card,5,134300.00,BT-202403-191755583088,134300.00,matched
BKK-CTW|2024-03-29|debit_card,2024-03-29,BKK-CTW,debit_card,4,71000.00,BT-202403-301202898033,71000.00,matched
BKK-CTW|2024-03-29|mobile_wallet,2024-03-29,BKK-CTW,mobile_wallet,2,185500.00,BT-202403-856374607191,185500.00,matched
BKK-CTW|2024-03-30|cash,2024-03-30,BKK-CTW,cash,3,242300.00,BT-202403-244643038908,242300.00,matched
BKK-CTW|2024-03-30|credit_card,2024-03-30,BKK-CTW,credit_card,5,120300.00,BT-202403-959771453482,120300.00,matched
BKK-CTW|2024-03-30|debit_card,2024-03-30,BKK-CTW,debit_card,2,22300.00,BT-202403-940740768978,22300.00,matched
BKK-CTW|2024-03-30|mobile_wallet,2024-03-30,BKK-CTW,mobile_wallet,5,206400.00,BT-202403-900144428931,206400.00,matched
BKK-CTW|2024-03-31|cash,2024-03-31,BKK-CTW,cash,5,337200.00,BT-202403-719462431736,337200.00,matched
BKK-CTW|2024-03-31|credit_card,2024-03-31,BKK-CTW,credit_card,1,18900.00,BT-202403-430777707509,18900.00,matched
BKK-CTW|2024-03-31|debit_card,2024-03-31,BKK-CTW,debit_card,2,123300.00,BT-202403-1039774619426,123300.00,matched
BKK-CTW|2024-03-31|mobile_wallet,2024-03-31,BKK-CTW,mobile_wallet,6,258800.00,BT-202403-940983537789,258800.00,matched
BKK-CTW|2024-04-01|cash,2024-04-01,BKK-CTW,cash,6,96800.00,BT-202404-1056488841338,96800.00,matched
BKK-CTW|2024-04-01|credit_card,2024-04-01,BKK-CTW,credit_card,4,71200.00,BT-202404-304332901556,71200.00,matched
BKK-CTW|2024-04-01|debit_card,2024-04-01,BKK-CTW,debit_card,2,173300.00,BT-202404-534126184672,173300.00,matched
BKK-CTW|2024-04-01|mobile_wallet,2024-04-01,BKK-CTW,mobile_wallet,3,43700.00,BT-202404-47421176544,43700.00,matched
BKK-CTW|2024-04-02|cash,2024-04-02,BKK-CTW,cash,4,144800.00,BT-202404-583160928420,144800.00,matched
BKK-CTW|2024-04-02|credit_card,2024-04-02,BKK-CTW,credit_card,6,93100.00,BT-202404-316939462729,93100.00,matched
BKK-CTW|2024-04-02|debit_card,2024-04-02,BKK-CTW,debit_card,1,55900.00,BT-202404-371310319050,55900.00,matched
BKK-CTW|2024-04-02|mobile_wallet,2024-04-02,BKK-CTW,mobile_wallet,2,25800.00,BT-202404-83792458472,25800.00,matched
BKK-CTW|2024-04-03|cash,2024-04-03,BKK-CTW,cash,7,295700.00,BT-202404-496771002052,295700.00,matched
BKK-CTW|2024-04-03|credit_card,2024-04-03,BKK-CTW,credit_card,6,194800.00,BT-202404-761259076747,194800.00,matched
BKK-CTW|2024-04-03|debit_card,2024-04-03,BKK-CTW,debit_card,3,120500.00,BT-202404-62404233893,120500.00,matched
BKK-CTW|2024-04-03|mobile_wallet,2024-04-03,BKK-CTW,mobile_wallet,4,146300.00,BT-202404-722577468469,146300.00,matched
BKK-CTW|2024-04-04|cash,2024-04-04,BKK-CTW,cash,7,313700.00,BT-202404-54459825358,313700.00,matched
BKK-CTW|2024-04-04|credit_card,2024-04-04,BKK-CTW,credit_card,8,343900.00,BT-202404-494251822531,343900.00,matched
BKK-CTW|2024-04-04|debit_card,2024-04-04,BKK-CTW,debit_card,2,248400.00,BT-202404-1074394441636,248400.00,matched
BKK-CTW|2024-04-04|mobile_wallet,2024-04-04,BKK-CTW,mobile_wallet,7,354800.00,BT-202404-973223857943,354800.00,matched
BKK-CTW|2024-04-05|cash,2024-04-05,BKK-CTW,cash,6,165700.00,BT-202404-746170079776,165700.00,matched
BKK-CTW|2024-04-05|credit_card,2024-04-05,BKK-CTW,credit_card,4,63200.00,BT-202404-577310724948,63200.00,matched
BKK-CTW|2024-04-05|debit_card,2024-04-05,BKK-CTW,debit_card,1,24900.00,BT-202404-96493743484,24900.00,matched
BKK-CTW|2024-04-05|mobile_wallet,2024-04-05,BKK-CTW,mobile_wallet,3,99700.00,BT-202404-106856629394,99700.00,matched
BKK-CTW|2024-04-06|cash,2024-04-06,BKK-CTW,cash,7,236200.00,BT-202404-586252619989,236200.00,matched
BKK-CTW|2024-04-06|credit_card,2024-04-06,BKK-CTW,credit_card,3,114200.00,BT-202404-888791398380,114200.00,matched
BKK-CTW|2024-04-06|debit_card,2024-04-06,BKK-CTW,debit_card,1,55900.00,BT-202404-677268297180,55900.00,matched
BKK-CTW|2024-04-06|mobile_wallet,2024-04-06,BKK-CTW,mobile_wallet,2,78600.00,BT-202404-286712831005,78600.00,matched
BKK-CTW|2024-04-07|cash,2024-04-07,BKK-CTW,cash,7,243000.00,BT-202404-1019168782423,243000.00,matched
BKK-CTW|2024-04-07|credit_card,2024-04-07,BKK-CTW,credit_card,7,413800.00,BT-202404-642159848630,413800.00,matched
BKK-CTW|2024-04-07|debit_card,2024-04-07,BKK-CTW,debit_card,2,67600.00,BT-202404-116626969764,67600.00,matched
BKK-CTW|2024-04-07|mobile_wallet,2024-04-07,BKK-CTW,mobile_wallet,2,34300.00,BT-202404-416490747530,34300.00,matched
BKK-CTW|2024-04-08|cash,2024-04-08,BKK-CTW,cash,2,37800.00,BT-202404-465641482285,37800.00,matched
BKK-CTW|2024-04-08|credit_card,2024-04-08,BKK-CTW,credit_card,4,184500.00,BT-202404-230817328856,184500.00,matched
BKK-CTW|2024-04-08|debit_card,2024-04-08,BKK-CTW,debit_card,2,80600.00,BT-202404-38075848367,80600.00,matched
BKK-CTW|2024-04-08|mobile_wallet,2024-04-08,BKK-CTW,mobile_wallet,4,205000.00,BT-202404-918721570721,205000.00,matched
BKK-CTW|2024-04-09|cash,2024-04-09,BKK-CTW,cash,10,420600.00,BT-202404-930315731189,420600.00,matched
BKK-CTW|2024-04-09|credit_card,2024-04-09,BKK-CTW,credit_card,4,149100.00,BT-202404-73645777514,149100.00,matched
BKK-CTW|2024-04-09|debit_card,2024-04-09,BKK-CTW,debit_card,2,26700.00,BT-202404-302118415870,26700.00,matched
BKK-CTW|2024-04-09|mobile_wallet,2024-04-09,BKK-CTW,mobile_wallet,3,76200.00,BT-202404-297534024952,76200.00,matched
BKK-CTW|2024-04-10|cash,2024-04-10,BKK-CTW,cash,6,91400.00,BT-202404-331211622979,91400.00,matched
BKK-CTW|2024-04-10|credit_card,2024-04-10,BKK-CTW,credit_card,4,187700.00,BT-202404-170583041012,187700.00,matched
BKK-CTW|2024-04-10|debit_card,2024-04-10,BKK-CTW,debit_card,5,150000.00,BT-202404-1070140298852,150000.00,matched
BKK-CTW|2024-04-10|mobile_wallet,2024-04-10,BKK-CTW,mobile_wallet,2,15400.00,BT-202404-693638457899,15400.00,matched
BKK-CTW|2024-04-11|cash,2024-04-11,BKK-CTW,cash,9,540400.00,BT-202404-515328162526,540400.00,matched
BKK-CTW|2024-04-11|credit_card,2024-04-11,BKK-CTW,credit_card,1,12900.00,BT-202404-532665483202,12900.00,matched
BKK-CTW|2024-04-11|debit_card,2024-04-11,BKK-CTW,debit_card,1,25800.00,BT-202404-306879481946,25800.00,matched
BKK-CTW|2024-04-11|mobile_wallet,2024-04-11,BKK-CTW,mobile_wallet,2,66800.00,BT-202404-868170875822,66800.00,matched
BKK-CTW|2024-04-12|cash,2024-04-12,BKK-CTW,cash,6,161400.00,BT-202404-828050160599,161400.00,matched
BKK-CTW|2024-04-12|credit_card,2024-04-12,BKK-CTW,credit_card,8,401200.00,BT-202404-537324668173,401200.00,matched
BKK-CTW|2024-04-12|debit_card,2024-04-12,BKK-CTW,debit_card,1,17800.00,BT-202404-241260224628,17800.00,matched
BKK-CTW|2024-04-12|mobile_wallet,2024-04-12,BKK-CTW,mobile_wallet,1,6900.00,BT-202404-264227378272,6900.00,matched
BKK-CTW|2024-04-18|cash,2024-04-18,BKK-CTW,cash,11,310400.00,BT-202404-607451935438,310400.00,matched
BKK-CTW|2024-04-18|credit_card,2024-04-18,BKK-CTW,credit_card,1,18900.00,BT-202404-546553614789,18900.00,matched
BKK-CTW|2024-04-18|mobile_wallet,2024-04-18,BKK-CTW,mobile_wallet,4,64500.00,BT-202404-178599265674,64500.00,matched
BKK-CTW|2024-04-19|cash,2024-04-19,BKK-CTW,cash,5,172800.00,BT-202404-827779651372,172800.00,matched
BKK-CTW|2024-04-19|credit_card,2024-04-19,BKK-CTW,credit_card,2,70200.00,BT-202404-386201047797,70200.00,matched
BKK-CTW|2024-04-19|debit_card,2024-04-19,BKK-CTW,debit_card,3,192600.00,BT-202404-902391947542,192600.00,matched
BKK-CTW|2024-04-19|mobile_wallet,2024-04-19,BKK-CTW,mobile_wallet,3,118000.00,BT-202404-1020453552993,118000.00,matched
BKK-CTW|2024-04-20|cash,2024-04-20,BKK-CTW,cash,6,81600.00,BT-202404-596095997526,81600.00,matched
BKK-CTW|2024-04-20|credit_card,2024-04-20,BKK-CTW,credit_card,6,113300.00,BT-202404-694578430680,113300.00,matched
